JOB_ID,Skills
Job ID: 1711557 ,  currently enrolled in a bachelor or master degree in computer science computer engineering or related field at time of application  familiarity with the syntax of languages such as java cc or python  knowledge of computer science fundamentals such as objectoriented design algorithm design data structures problem solving and complexity analysispreferred    previous technical internships  experience with distributed multitiered systems algorithms and relational databases  experience in optimization mathematics such as linear programming and nonlinear optimization  effectively articulate technical challenges and solutions  adept at handling ambiguous or undefined problems as well as ability to think abstractly   applications are reviewed on a rolling basis for an up  on your status or to confirm your application was submitted successfully please login to your candi  portal note amazon works with a high volume of applicants so we appreciate your patience as we review applications  amazon is an equal opportunity employer  applications accepted through campus only
Job ID: 1709009 , currently enrolled in a bachelor or master degree in computer science computer engineering or related fields at time of application  although no specific programming language is required  you should be familiar with the syntax of languages such as java cc or python  knowledge of computer science fundamentals such as objectoriented design algorithm design data structures problem solving and complexity analysis previous technical internships if applicable  experience with distributed multitiered systems algorithms and relational databases  experience in optimization mathematics such as linear programming and nonlinear optimization  ability to effectively articulate technical challenges and solutions  adept at handling ambiguous or undefined problems as well as ability to think abstractly     we prioritize candi s who demonstrate relevant  s for this role you may wish to attend one of our up ing events at amazonstudenteventssplashthatcom
Job ID: 1709008 , graduated less than 12 months ago or about to complete a bachelor or master degree in computer science computer engineering or related fields at time of application  although no specific programming language is required  you should be familiar with the syntax of languages such as java cc or python  knowledge of computer science fundamentals such as objectoriented design algorithm design data structures problem solving and complexity analysis previous technical internships  experience with distributed multitiered systems algorithms and relational databases  experience in optimization mathematics such as linear programming and nonlinear optimization  ability to effectively articulate technical challenges and solutions  adept at handling ambiguous or undefined problems as well as ability to think abstractly      we prioritize candi s who demonstrate relevant  s for this role you may wish to attend one of our up ing events at amazonstudenteventssplashthatcom
Job ID: 1705960 , experience with sql  experience with data visualization using tableau quicksight or      experience in the databi space  currently enrolled in a bachelor  masters degree in mathstatisticsengineering or other equivalent quantitative discipline experience with bi analyticsreportingvisualization   eg tableau aws quicksight cognos or other thirdparty    experience in data mining data warehouse solutions and etl and using databases in a business environment with largescale complex data s  knowledge of algorithm design and complexity analysis  ability to deal with ambiguity in a fastpaced environment  excellent verbalwritten communication  s and data presentation  s              we prioritize candi s who demonstrate relevant  s for this role you may wish to attend one of our up ing events at amazonstudenteventssplashthatcom
Job ID: 1705959 , experience with sql  experience with data visualization using tableau quicksight or      experience in the databi space  currently enrolled in a bachelor  masters degree in mathstatisticsengineering or other equivalent quantitative discipline experience with bi analyticsreportingvisualization   eg tableau aws quicksight cognos or other thirdparty    experience in data mining data warehouse solutions and etl and using databases in a business environment with largescale complex data s  knowledge of algorithm design and complexity analysis  ability to deal with ambiguity in a fastpaced environment  excellent verbalwritten communication  s and data presentation  s             we prioritize candi s who demonstrate relevant  s for this role you may wish to attend one of our up ing events at amazonstudenteventssplashthatcom
Job ID: 1705368 , currently enrolled in a bachelor degree program or a dual degreesubmatriculation five   master degree program that is being completed concurrently with your bachelor degree at the same school with a graduation conferral   between december 2022 and august 2023  interest in a sales career postgraduation previous professional student organization or academic experience in sales  ability to think and act strategically and tactically  ability to deal with ambiguity  solid organizational  s including prioritization and time management  strong interpersonal written and oral communication  s  problem solving  s  ability to summarize and communicate important data  amazon is an equal opportunity employer and does not discriminate on the basis of race national origin gender gender identity sexual orientation  ed veteran status disability age or other legally  ed status for individuals with disabilities who would like to request an accommodation please visit   amazonjobsendisabilityus
Job ID: 1696981 , in final   of study for bachelormaster degree or graduated in the last twelve months  degree in finance accounting business andor   discipline focused on analytics fluent written and verbal communication in english experience in positions that require analysis  experience in excel eg sum if pivots lookups  experience demonstrating problem solving and root cause analysis  proven ability to develop new ideas and solutions  ability to meet tight deadlines prioritize workload and achieve effective results in a fastpaced dynamic environment  demonstrated effective communication and presentation  s working with peers and various levels of management  experience working with largescale data mining and reporting   eg sql msaccess essbase andor cognos  a second european language is a plus verbal and written  application and assessment process selected candi s will be invited to attend a virtual interview consisting of a combination of interviews and case studies this selection process is subject to change but you will be notified if any changes are made        all offers are conditional on references verification of the right to work in the uk and successful background screening check this will include previous employment verification qualification verification if relevant and a relevant criminal check  we prioritise candi s who demonstrate relevant  s for this role you may wish to attend one of our up ing events at   amazonstudenteventssplashthatcomcareers  
Job ID: 1694456 , currently pursuing an mba degree  able to commit to a fulltime internship for a minimum of 3months  excellent analytical and datamining aptitude coupled with strong microsoft excel  s and sql  s  strong project management  s and ability to thrive in a fastpaced environment deal with ambiguous problems  strong problem solving  s  proven track record of taking ownership and collaborating successfully with internal and external partners to deliver results  strong verbal and written communication  s  ability to think both strategically and tactically with strong attention to    strong project management  s  ability to drive clarity in highly ambiguous situations  selfstarter with a strong sense of ownership  ability to drive diverse teams towards the project goals  excellent written and verbal communication  s in english 68  s of relevant work experience in online or offline business improvement process improvement planning or related field  excellent analytical    able to operate in a fastmoving and sometimes ambiguous environment  work autonomously taking full control and responsibility for achieving business objectives  proactive attitude and willingness to roll up sleeves and dig deep to achieve goals
Job ID: 1694455 , currently pursuing an mba degree  able to commit to a fulltime internship for a minimum of 3months  excellent analytical and datamining aptitude coupled with strong microsoft excel  s and sql  s  strong project management  s and ability to thrive in a fastpaced environment deal with ambiguous problems  strong problem solving  s  proven track record of taking ownership and collaborating successfully with internal and external partners to deliver results  strong verbal and written communication  s  ability to think both strategically and tactically with strong attention to    strong project management  s  ability to drive clarity in highly ambiguous situations  selfstarter with a strong sense of ownership  ability to drive diverse teams towards the project goals  excellent written and verbal communication  s in english 68  s of relevant work experience in online or offline business improvement process improvement planning or related field  excellent analytical    able to operate in a fastmoving and sometimes ambiguous environment  work autonomously taking full control and responsibility for achieving business objectives  proactive attitude and willingness to roll up sleeves and dig deep to achieve goals
Job ID: 1694454 , currently pursuing an mba degree  able to commit to a fulltime internship for a minimum of 3months  710  s of relevant work experience in online or offline product or program management or related field  proven track record of taking ownership and delivering results  experience working with technical teams to design and develop concepts in customerfacing products with deep customer obsession  superior analytical  s demonstrated ability to identify and solve ambiguous problems in particular identifying customer needs and inventing new ways to meet those needs  excellent communication verbal and written and collaboration  s that enable you to earn trust at all levels  competency with internet and mobile technologies with a high degree of curiosity to learn new knowledge demonstrated ability to operate both strategically and tactically in a highenergy fastpaced environment  high degree of organization and ability to manage multiple competing priorities simultaneously  extreme attention to   and willingness to roll up your sleeves  selfstarter who can excel in a fastpaced and fluid environment
Job ID: 1684628 , currently enrolled in or will receive a bachelor or master degree with a graduation   between september 2023 and september 2024 excellent communications and presentation  s  ability to work on own initiative and as part of a team  resultsdriven focus with analytical capability  ability to innovate and simplify current processes and practices  strong direct sales  s and a proven track record of performance  experience working with clients  high affinity towards data and technology with ability to dive deep and analyze opportunities and processes  fluent written and verbal communication in english  proficient written and verbal communication in a second european language  application and assessment process selected candi s will be invited to attend a virtual interview consisting of a combination of interviews and case studies this selection process is subject to change but you will be notified if any changes are made        all offers are conditional on references verification of the right to work in the uk and successful background screening check this will include previous employment verification qualification verification if relevant and a relevant criminal check  we prioritise candi s who demonstrate relevant  s for this role you may wish to attend one of our up ing events at   amazonstudenteventssplashthatcomcareers  
Job ID: 1684626 , in final   of study for bachelor or master degree or graduated in the last six months  studies within engineering commerce business administration or   field fluent written and verbal communication in english  knowledge in ms office programs as outlook excel and powerpoint  analytical  s  planning prioritization and timemanagement  s  ability to communicate efficiently  strong attention to    experience in financial analysis retail buying retail planning  allocation productproject management marketing consulting negotiation or supply chain is a plus  experience using analytical specific   such as google analytics sql or html is a plus  proficient written and verbal communication in a second european language  application and assessment process successful candi s will be invited to attend online interviews and if offered will be allocated to a role and team based on  s for the role this selection process is subject to change but you will be notified if any changes are made        all offers are conditional on references verification of the right to work in the uk and successful background screening check this will include previous employment verification qualification verification if relevant and a relevant criminal check  we prioritise candi s who demonstrate relevant  s for this role you may wish to attend one of our up ing events at   amazonstudenteventssplashthatcomcareers  
Job ID: 1684613 , bachelormaster degree  fluent written and verbal communication in both english and second languague hebrew russian dutch or portuguese  computer  s including microsoft office eg excel word etc good communications and presentation  s  ability to work on own initiative and as part of a team  resultsdriven focus with analytical capability  ability to innovate and simplify current processes and practices  direct sales  s and a proven track record of performance  experience working with clients  high affinity towards data and technology with ability to dive deep and analyses opportunities and processes
Job ID: 1684600 , graduating from a bachelors or masters degree during 2023  fluent written and verbal communication in both english and a second european languague preferably any of the following hebrew russian turkish swedish dutch romanian polish croatian czech  fluent speakers  computer  s including microsoft office eg excel word etc passion for technology sales  selling experience preferably in business to business technology sales  strong interest in a technology sales career upon graduation  comfortable collaborating with extended teams  well organized selfmotivated and driven by success  speak any of the following croatian czechfrench italian arabic russian swedish dutch german portuguese spanish romanian polish or ukrainian
Job ID: 1684599 , graduating from a bachelors or masters degree during 2023  fluent written and verbal communication in both english and german  computer  s including microsoft office eg excel word etc passion for technology sales  selling experience preferably in business to business technology sales  strong interest in a technology sales career upon graduation  comfortable collaborating with extended teams  well organized selfmotivated and driven by success
Job ID: 1675339 , 3  s of relevant professional or military work experience which occurred after completing your undergraduate program and prior to starting your mba or masters program  currently enrolled in a mba or equivalent master degree program with a conferral   between december 1 2021 and september 30 2022  pmts   have an undergraduate degree in science technology engineering or mathematics stem andor relevant industry experience working within technology teamsamazon is an equal opportunity employer and does not discriminate on the basis of race national origin gender gender identity sexual orientation  ed veteran status disability age or other legally  ed status for individuals with disabilities who would like to request an accommodation please visit   amazonjobsendisabilityus   pursuant to the san francisco fair chance ordinance we will   for employment qualified applicants with arrest and conviction records  pursuant to the los angeles fair chance ordinance we will   for employment qualified applicants with arrest and conviction records   for employees based in colorado this position starts at 130000yr a signon bonus and restricted stock units may be provided as part of the compensation package in addition to a range of medical financial andor other benefits dependent on the position offered for more   regarding amazon benefits please visit   amazonjobsenbenefits applicants should apply via amazon internal or external careers site
Job ID: 1675012 , currently in your penultimate or final   of a degree in computer science  engineering  mathematics  technology  related sciencetechnical field ideally completing this degree postinternship  interest and aptitude to learn about and deliver cloudbased solutions to customers  experience with one of the programming languages like java python ruby nodejs c or c or the interest and technical ability to learn a programming language  written and verbal communication  s and ability to effectively articulate technical challenges and solutions to both large and small audiences  fluent   in english demonstrated ability to adapt to new technologies and learn quickly  experience with networking fundamentals including security storage or databases relational andor nosql operating systems unix linux andor windows  experience with one or more of the following domains systems administration linuxwindow network administration dns ipsec bgp vpn load balancing or programming nodejs java ruby c python or php      all offers are conditional on references verification of the right to work in the uk and successful background screening check this will include previous employment verification qualification verification if relevant and a relevant criminal check
Job ID: 1673141 , currently enrolled in a bachelor degree program with an expected conferral   between between december 2021 and june 2022 andor completed your degree no more than 12 months ago from expected start    work internship or other leadership experience in a professional environment toptier academic performance at the undergraduate level  internship experience in management consulting investment banking tech or brand management at a leading consumer packaged goods company  proven negotiating  s influencing abilities and relationship or account management experience  proven analytical  s  proven track record of taking ownership and driving results  experience communicating effectively at all levels of an organization  thrives in ambiguity and fastpaced environment  proactive attitude  oriented and a team player  strong oral and written communication  proven ability to multitask and prioritize  experience analyzing data to support decision making  computer  s including microsoft office ie excel word  amazon is an equal opportunity employer and does not discriminate on the basis of race national origin gender gender identity sexual orientation  ed veteran status disability age or other legally  ed status for individuals with disabilities who would like to request an accommodation please visit   amazonjobsendisabilityus  pursuant to the san francisco fair chance ordinance we will   for employment qualified applicants with arrest and conviction records  pursuant to the los angeles fair chance ordinance we will   for employment qualified applicants with arrest and conviction records
Job ID: 1672354 , currently enrolled in degree program either ms or phd in electrical engineering computer science computer engineering mathematics or related field with specialization in machine learning nlp asr deep learning computer vision or related fields  strong working knowledge of programming languages such as cc java or python scipy rpy2 etc  practical machine learning experience research experience related to machine learning deep learning nlp computer vision  published andor presented papers at icassp icml nips kdd cvpr or   toptier conferences and events
Job ID: 1666504 ,currently enrolled in a bachelor degree program in accounting or a dual degreesubmatriculation master degree program you are completing concurrently with your bachelor degree at the same school with an expected graduation conferral   between may 2021december 2021preferred    ability to think and act strategically and tactically  ability to deal with ambiguity  solid organizational  s including prioritization and time management  strong interpersonal written and oral  s  problem solving  s  ability to summarize and communicate important data  amazon is committed to a diverse and inclusive workforce amazon is an equal opportunity employer and does not discriminate on the basis of race ethnicity gender gender identity sexual orientation  ed veteran status disability age or other legally  ed status for individuals with disabilities who would like to request an accommodation visit us disability accommodations  pursuant to the san francisco fair chance ordinance we will   for employment qualified applicants with arrest and conviction records  pursuant to the los angeles fair chance ordinance we will   for employment qualified applicants with arrest and conviction record
Job ID: 1666503 , currently enrolled in a bachelor degree program or a dual degreesubmatriculation master degree program you are completing concurrently with your bachelor degree at the same school with an expected graduation conferral   between may 2021december 2021  currently working towards a bachelors degree in finance economics industrial engineering accounting supply chain management operations and   systems business administration and management or related field desire and ability to work successfully in an ambiguous environment  problem solving and root cause analysis experience  excellent oral and written communication  s  fluency in excel experience in sql vba powerbi and other data visualization software a plus  strong analytical ability and business judgement  attention to   and the ability to selfstart and selfmotivate  leadership  s and the ability to meet deadlines while managing multiple projects in a fastpaced environment   amazon is committed to a diverse and inclusive workforce amazon is an equal opportunity employer and does not discriminate on the basis of race ethnicity gender gender identity sexual orientation  ed veteran status disability age or other legally  ed status for individuals with disabilities who would like to request an accommodation visit us disability accommodations  pursuant to the san francisco fair chance ordinance we will   for employment qualified applicants with arrest and conviction records  pursuant to the los angeles fair chance ordinance we will   for employment qualified applicants with arrest and conviction record  the pay for this position in colorado is 3216hr however base pay offered may vary depending on jobrelated knowledge  s and experience a signon bonus and restricted stock units may be provided as part of the compensation package in addition to a full range of medical financial andor other benefits dependent on the position offered this   is provided per the colorado equal pay act base pay   is based on market location applicants should apply via amazon internal or external careers site  if you would like to learn more about the program you can view a previously recorded   session here  attendeegotowebinarcomregister5758029554307650573
Job ID: 1665656 , record of delivering large analytical solutions with business impact  experience on rsasmatlab and sql  excellent microsoft office  s including a strong working knowledge of excel  problem solving ability and passion for big data  excellent communication and data presentation  s  fluent written and spoken english phd masters or equivalent advanced degree in computer science computer engineering statistics mathematics or related technical discipline handson experience and project based learning in computer science engineering or mathematics is preferred  academic experience in manipulatingtransforming data model selection model training crossvalidation and deployment at scale  academic or project experience with machine and deep learning toolkits such as mxnet tensorflow caffe and pytorch  academic experience with big data platforms like apache spark and hadoop  familiarity with data processing with python r  sql  familiarity with aws services related to aiml highly desirable particularly amazon emr aws lambda sagemaker machine learning iot amazon dynamodb amazon s3 amazon ec2 container service green grass etc
Job ID: 1662953 ,enrolled in a masters degree or equivalent in engineering technology science operations research robotics mathematics or a related quantitative field  relevant experience in at least one of the related science disciplines optimization  lp mip statistics machine learning process control combinatorial optimization  experience with sql and statisticalmathematical programming software packages eg r spss cplex londo or xpress etc  experience in problem solving and data analytics phd degree in engineering technology science operations research robotics mathematics or a related quantitative field  fluency in at least one programming or scripting language eg python java c c  demonstrated deep expertise in at least one of the related science disciplines optimization  lp mip statistics machine learning process control combinatorial optimization  excellent written and verbal communication  s  experience working with data mining on large data s big data
Job ID: 1662951 ,enrolled in a phd degree or equivalent in engineering technology science operations research robotics mathematics or a related quantitative field  relevant experience in at least one of the related science disciplines optimization  lp mip statistics machine learning process control combinatorial optimization  experience with sql and statisticalmathematical programming software packages eg r spss cplex londo or xpress etc  experience in problem solving and data analytics fluency in at least one programming or scripting language eg python java c c  demonstrated deep expertise in at least one of the related science disciplines optimization  lp mip statistics machine learning process control combinatorial optimization  excellent written and verbal communication  s  experience working with data mining on large data s big data
Job ID: 1662950 , enrolled in a masters degree or equivalent in math statistics computer science or related science field  experience with regression modeling prediction forecasting and time series analysis  experience with data scripting languages eg sql python r etc or statisticalmathematical software eg r sas or matlab  experience using one or more programming languages eg python java c c etc  experience with big data processing filtering and presenting large quantities 100k to millions of rows of data enrolled in a phd degree or equivalent in math statistics computer science or related science field  experience in machinelearning methodologies eg supervised and unsupervised learning deep learning etc  experience with clustered data processing eg hadoop spark mapreduce and hive  experience in communicating technically at a level appropriate for the audience
Job ID: 1662949 , enrolled in a phd degree or equivalent in engineering computer science machine learning statistics physics or related fields  experience in designing experiments and statistical analysis of results  experience in understanding and ability to implement algorithms using both toolkits and selfdeveloped code  experience with java c or other programming language as well as with r matlab python or   scripting language familiar with the core undergraduate curriculum of computer science  technical fluency comfort understanding and discussing architectural concepts and algorithms schedule tradeoffs and new opportunities with technical team members  publications at toptier peerreviewed conferences or journals  excellent critical thinking  s combined with the ability to present your beliefs clearly and compellingly in both verbal and written form
Job ID: 1662948 , enrolled in a master degree or equivalent in engineering computer science machine learning statistics physics or related fields  experience in designing experiments and statistical analysis of results  experience in understanding and ability to implement algorithms using both toolkits and selfdeveloped code  experience with java c or other programming language as well as with r matlab python or   scripting language enrolled in a phd degree in engineering computer science machine learning operations research statistics or related fields  familiar with the core undergraduate curriculum of computer science  technical fluency comfort understanding and discussing architectural concepts and algorithms schedule tradeoffs and new opportunities with technical team members  publications at toptier peerreviewed conferences or journals  excellent critical thinking  s combined with the ability to present your beliefs clearly and compellingly in both verbal and written form
Job ID: 1660945 ,currently enrolled in a bachelor degree program or a dual degreesubmatriculation master degree program you are completing concurrently with your bachelor degree at the same school with a graduation conferral   between december 2021 and summer 2022 sense of ownership  excellent analytical  s  desire to learn complex processes and systems  resultsoriented  strong academic record  strong interpersonal written and oral  s  understanding of basic business and accounting concepts  familiarity with excel  solid organizational and projectmanagement  s  a practical and creative approach to problem solving  ability to summarize and communicate important data  commitment to selfdevelopment  a team player who is willing to rollup their sleeves  amazon is committed to a diverse and inclusive workforce amazon is an equal opportunity employer and does not discriminate on the basis of race ethnicity gender gender identity sexual orientation  ed veteran status disability age or other legally  ed status for individuals with disabilities who would like to request an accommodation visit us disability accommodations  pursuant to the san francisco fair chance ordinance we will   for employment qualified applicants with arrest and conviction records  pursuant to the los angeles fair chance ordinance we will   for employment qualified applicants with arrest and conviction record
Job ID: 1660944 ,currently enrolled in a bachelor degree program or a dual degreesubmatriculation master degree program you are completing concurrently with your bachelor degree at the same school with a graduation conferral   between december 2021 and summer 2022 ability to think and act strategically and tactically  ability to deal with ambiguity  solid organizational  s including prioritization and time management  strong interpersonal written and oral  s  problem solving  s  ability to summarize and communicate important data amazon is an equal opportunity employer and does not discriminate on the basis of race national origin gender gender identity sexual orientation  ed veteran status disability age or other legally  ed status for individuals with disabilities who would like to request an accommodation please visit   amazonjobsendisabilityus note when applying to the amazon site no cover letter is necessary  amazon is committed to a diverse and inclusive workforce amazon is an equal opportunity employer and does not discriminate on the basis of race ethnicity gender gender identity sexual orientation  ed veteran status disability age or other legally  ed status for individuals with disabilities who would like to request an accommodation visit us disability accommodations  pursuant to the san francisco fair chance ordinance we will   for employment qualified applicants with arrest and conviction records  pursuant to the los angeles fair chance ordinance we will   for employment qualified applicants with arrest and conviction record
Job ID: 1660941 ,currently enrolled in a bachelor degree program or a dual degreesubmatriculation master degree program you are completing concurrently with your bachelor degree at the same school with an expected graduation conferral   between december 2021  summer 2022 ability to think and act strategically and tactically  ability to deal with ambiguity  solid organizational  s including prioritization and time management  strong interpersonal written and oral  s  problem solving  s  ability to summarize and communicate important data    amazon is committed to a diverse and inclusive workforce amazon is an equal opportunity employer and does not discriminate on the basis of race ethnicity gender gender identity sexual orientation  ed veteran status disability age or other legally  ed status for individuals with disabilities who would like to request an accommodation visit us disability accommodations  pursuant to the san francisco fair chance ordinance we will   for employment qualified applicants with arrest and conviction records  pursuant to the los angeles fair chance ordinance we will   for employment qualified applicants with arrest and conviction record
Job ID: 1660940 , currently enrolled in a bachelor degree program in finance economics industrial engineering accounting supply chain management operations and   systems business administration and management or related field or a dual degreesubmatriculation master degree program you are completing concurrently with your bachelor degree at the same school with a graduation conferral   between december 2021  summer 2022 desire and ability to work successfully in an ambiguous environment  problem solving and root cause analysis experience  excellent oral and written communication  s  fluency in excel experience in sql vba powerbi and other data visualization software a plus  strong analytical ability and business judgement  attention to   and the ability to selfstart and selfmotivate  leadership  s and the ability to meet deadlines while managing multiple projects in a fastpaced environment  amazon is committed to a diverse and inclusive workforce amazon is an equal opportunity employer and does not discriminate on the basis of race ethnicity gender gender identity sexual orientation  ed veteran status disability age or other legally  ed status for individuals with disabilities who would like to request an accommodation visit us disability accommodations  pursuant to the san francisco fair chance ordinance we will   for employment qualified applicants with arrest and conviction records  pursuant to the los angeles fair chance ordinance we will   for employment qualified applicants with arrest and conviction record  the pay range for this position in colorado is 3216hr however base pay offered may vary depending on jobrelated knowledge  s and experience a signon bonus and restricted stock units may be provided as part of the compensation package in addition to a full range of medical financial andor other benefits dependent on the position offered this   is provided per the colorado equal pay act base pay   is based on market location applicants should apply via amazon internal or external careers site  if you would like to learn more about the program you can view a previously recorded   session here  attendeegotowebinarcomregister5758029554307650573
Job ID: 1660811 ,currently enrolled in a bachelor degree program or a dual degreesubmatriculation master degree program you are completing concurrently with your bachelor degree at the same school with a graduation conferral   between december 2022 and june 2023 ability to think and act strategically and tactically  ability to deal with ambiguity  solid organizational  s including prioritization and time management  strong interpersonal written and oral  s  problem solving  s  ability to summarize and communicate important data  intermediate eg vlookupadvanced excel  s eg writeedit vba  basic to advanced knowledge of sqlall join types group by order by calculated columns  amazon is committed to a diverse and inclusive workforce amazon is an equal opportunity employer and does not discriminate on the basis of race ethnicity gender gender identity sexual orientation  ed veteran status disability age or other legally  ed status for individuals with disabilities who would like to request an accommodation visit us disability accommodations  pursuant to the san francisco fair chance ordinance we will   for employment qualified applicants with arrest and conviction records  pursuant to the los angeles fair chance ordinance we will   for employment qualified applicants with arrest and conviction record
Job ID: 1660809 ,currently enrolled in a bachelor degree program or a dual degreesubmatriculation master degree program you are completing concurrently with your bachelor degree at the same school with a graduation conferral   between december 2022 and june 2023 desire and ability to work successfully in an ambiguous environment  a practical and creative approach to problem solving  ability to summarize and communicate important data  strong interpersonal written and oral  s  commitment to selfdevelopment and proven ability to receive and action feedback  understanding of basic business accounting and finance concepts and a working knowledge of excel and sql  strong analytical and business sense  attention to   and the ability to selfstart and selfmotivate  note when applying to the amazon site no cover letter is necessaryplease list your undergraduate school and expected graduation   within the   section of your online application currently working towards a bachelors degree in finance accounting supply chain management operations and   systems business administration and management mathematics economics or related field expected degree conferral should be between december 2022 and june 2023  amazon is an equal opportunity employer and does not discriminate on the basis of race national origin gender gender identity sexual orientation  ed veteran status disability age or other legally  ed status for individuals with disabilities who would like to request an accommodation please visit   amazonjobsendisabilityus  pursuant to the san francisco fair chance ordinance we will   for employment qualified applicants with arrest and conviction records  pursuant to the los angeles fair chance ordinance we will   for employment qualified applicants with arrest and conviction records  the pay for this position in colorado is 2734hr however base pay offered may vary depending on jobrelated knowledge  s and experience a signon bonus and restricted stock units may be provided as part of the compensation package in addition to a full range of medical financial andor other benefits dependent on the position offered this   is provided per the colorado equal pay act base pay   is based on market location applicants should apply via amazon internal or external careers site  if you would like to view a previously recorded session providing more   about the ofrp program please visit  attendeegotowebinarcomregister5758029554307650573
Job ID: 1649324 , a degree in computer science  engineering  mathematics  technology  related sciencetechnical field or equivalent training certifications andor experience 02  s  interest and aptitude to learn about and deliver cloudbased solutions to customers  experience with one of the programming languages like java python ruby nodejs c or c or the interest and technical ability to learn a programming language  written and verbal communication  s and ability to effectively articulate technical challenges and solutions to both large and small audiences  fluent   in english demonstrated ability to adapt to new technologies and learn quickly  experience with networking fundamentals including security storage or databases relational andor nosql operating systems unix linux andor windows  experience with software development lifecycle sdlc and agileiterative methodologies experience with infrastructure as code ops automation and configuration management   such as chef puppet or ansible  knowledge of the primary aws services such as ec2 elb rds vpc route53 and s3  experience around implementing cloudbased technology solutions  in a school project or while working for a company     all offers are conditional on references verification of the right to work in the uk and successful background screening check this will include previous employment verification qualification verification if relevant and a relevant criminal check
Job ID: 1643968 , a degree in computer science  engineering  mathematics  technology  related sciencetechnical field or equivalent training certifications  interest and aptitude to learn about and deliver cloudbased solutions to customers  experience with one of the programming languages like java python ruby nodejs c or c or the interest and technical ability to learn a programming language  written and verbal communication  s and ability to effectively articulate technical challenges and solutions to both large and small audiences  fluent   in english demonstrated ability to adapt to new technologies and learn quickly  master degree in computer science  engineering  mathematics  technology  related sciencetechnical field  experience with software development lifecycle sdlc and agileiterative methodologies  experience around implementing cloudbased technology solutions  in a school project or while working for a company  fluent   in german       
Job ID: 1638607 ,  a degree in computer science  engineering  mathematics  technology  related sciencetechnical field or equivalent training certifications andor experience  interest and aptitude to learn about and deliver cloudbased solutions to customers  experience with one of the programming languages like java python ruby nodejs c or c or the interest and technical ability to learn a programming language  written and verbal communication  s and ability to effectively articulate technical challenges and solutions to both large and small audiences  fluent   in english and germanpreferred    demonstrated ability to adapt to new technologies and learn quickly  experience with networking fundamentals including security storage or databases relational andor nosql operating systems unix linux andor windows  experience with one or more of the following domains systems administration linuxwindow network administration dns ipsec bgp vpn load balancing or programming nodejs java ruby c python or php  experience around implementing cloudbased technology solutions  in a school project or while working for a company      
Job ID: 1638605 , a degree in computer science  engineering  mathematics  technology  related sciencetechnical field or equivalent training certifications andor experience  interest and aptitude to learn about and deliver cloudbased solutions to customers  experience with one of the programming languages like java python ruby nodejs c or c or the interest and technical ability to learn a programming language  written and verbal communication  s and ability to effectively articulate technical challenges and solutions to both large and small audiences  fluent   in english demonstrated ability to adapt to new technologies and learn quickly  experience with networking fundamentals including security storage or databases relational andor nosql operating systems unix linux andor windows  experience with one or more of the following domains systems administration linuxwindow network administration dns ipsec bgp vpn load balancing or programming nodejs java ruby c python or php  experience around implementing cloudbased technology solutions  in a school project or while working for a company     all offers are conditional on references verification of the right to work in the uk and successful background screening check this will include previous employment verification qualification verification if relevant and a relevant criminal check
Job ID: 1637049 , penultimate   student working towards a bachelor degree graduating in 2022 or 2023  majoring in one of the following computer science computer engineering computer   systems or related sciencetechnical fields  able to commit to a fulltime internship from january 2022 to june 2022  experience with one of the following programming languages  python ruby nodejs c or c  experience with two or more of the following networking fundamentals security storage or databases relational andor nosql operating systems unix linux andor windows  analytical and quantitative  s with the ability to use excel or other software to provide data to support analysesamazon is an equal opportunity employer and does not discriminate on the basis of race national origin gender gender identity sexual orientation  ed veteran status disability age or other legally  ed status for individuals with disabilities who would like to request an accommodation please visit   amazonjobsendisabilityus
